date,state,region,covid-19 cases
10-03-20,Mauritius,Africa,0
10-03-20,Mexico,Americas,7
10-03-20,Moldova,Europe,3
10-03-20,Monaco,Europe,1
10-03-20,Mongolia,Asia,1
10-03-20,Montenegro,Europe,0
10-03-20,Morocco,Africa,3
10-03-20,Namibia,Africa,0
10-03-20,Nepal,Asia,1
10-03-20,Netherlands,Europe,382
10-03-20,New Zealand,Oceania,5
10-03-20,Nicaragua,Americas,0
10-03-20,Niger,Africa,0
10-03-20,Nigeria,Africa,2
10-03-20,North Macedonia,Europe,7
10-03-20,Norway,Europe,400
10-03-20,Oman,Asia,18
10-03-20,Pakistan,Asia,16
10-03-20,Panama,Americas,1
10-03-20,Papua New Guinea,Oceania,0
10-03-20,Paraguay,Americas,1
10-03-20,Peru,Americas,11
10-03-20,Philippines,Asia,33
10-03-20,Poland,Europe,22
10-03-20,Portugal,Europe,41
10-03-20,Qatar,Asia,24
10-03-20,Romania,Europe,25
10-03-20,Russia,Europe,20
10-03-20,Rwanda,Africa,0
10-03-20,Saint Lucia,Americas,0
10-03-20,Saint Vincent and the Grenadines,Americas,0
10-03-20,San Marino,Europe,51
10-03-20,Saudi Arabia,Asia,20
10-03-20,Senegal,Africa,4
10-03-20,Serbia,Europe,5
10-03-20,Seychelles,Africa,0
10-03-20,Singapore,Asia,160
10-03-20,Slovakia,Europe,7
10-03-20,Slovenia,Europe,31
10-03-20,Somalia,Africa,0
10-03-20,South Africa,Africa,7
10-03-20,Spain,Europe,1695
10-03-20,Sri Lanka,Asia,1
10-03-20,Sudan,Africa,0
10-03-20,Suriname,Americas,0
10-03-20,Sweden,Europe,355
10-03-20,Switzerland,Europe,491
10-03-20,Taiwan*,Asia,47
10-03-20,Tanzania,Africa,0
10-03-20,Thailand,Asia,53
10-03-20,Togo,Africa,1
10-03-20,Trinidad and Tobago,Americas,0
10-03-20,Tunisia,Africa,5
10-03-20,Turkey,Asia,0
10-03-20,Uganda,Africa,0
10-03-20,Ukraine,Europe,1
10-03-20,United Arab Emirates,Asia,74
10-03-20,United Kingdom,Europe,384
10-03-20,Uruguay,Americas,0
10-03-20,US,Americas,959
10-03-20,Uzbekistan,Asia,0
10-03-20,Venezuela,Americas,0
10-03-20,Vietnam,Asia,31
10-03-20,Zambia,Africa,0
10-03-20,Zimbabwe,Africa,0
10-03-20,Dominica,Americas,0
10-03-20,Grenada,Americas,0
10-03-20,Mozambique,Africa,0
10-03-20,Syria,Asia,0
10-03-20,Timor-Leste,Asia,0
10-03-20,Belize,Americas,0
10-03-20,Laos,Africa,0
10-03-20,Libya,Africa,0
10-03-20,West Bank and Gaza,Asia,26
10-03-20,Guinea-Bissau,Africa,0
10-03-20,Mali,Africa,0
10-03-20,Saint Kitts and Nevis,0,0
11-03-20,Afghanistan,Asia,7
11-03-20,Albania,Europe,12
11-03-20,Algeria,Africa,20
11-03-20,Andorra,Europe,1
11-03-20,Angola,Africa,0
11-03-20,Antigua and Barbuda,Americas,0
11-03-20,Argentina,Americas,19
11-03-20,Armenia,Asia,1
11-03-20,Australia,Oceania,128
11-03-20,Austria,Europe,246
11-03-20,Azerbaijan,Asia,11
11-03-20,Bahamas,Americas,0
11-03-20,Bahrain,Asia,195
11-03-20,Bangladesh,Asia,3
11-03-20,Barbados,Americas,0
11-03-20,Belarus,Europe,9
11-03-20,Belgium,Europe,314
11-03-20,Benin,Africa,0
11-03-20,Bhutan,Asia,1
11-03-20,Bolivia,Americas,2
11-03-20,Bosnia and Herzegovina,Europe,7
11-03-20,Brazil,Americas,38
11-03-20,Brunei,Asia,11
11-03-20,Bulgaria,Europe,7
11-03-20,Burkina Faso,Africa,2
11-03-20,Cabo Verde,Africa,0
11-03-20,Cambodia,Asia,3
11-03-20,Cameroon,Africa,2
11-03-20,Canada,Americas,108
11-03-20,Central African Republic,Africa,0
11-03-20,Chad,Africa,0
11-03-20,Chile,Americas,23
11-03-20,China,Asia,80921
11-03-20,Colombia,Americas,9
11-03-20,Congo (Brazzaville),Africa,0
11-03-20,Congo (Kinshasa),Africa,1
11-03-20,Costa Rica,Americas,13
11-03-20,Cote d'Ivoire,Africa,1
11-03-20,Croatia,Europe,19
11-03-20,Cuba,Americas,0
11-03-20,Cyprus,Asia,6
11-03-20,Czechia,Europe,91
11-03-20,Denmark,Europe,444
11-03-20,Djibouti,Africa,0
11-03-20,Dominican Republic,Americas,5
11-03-20,Ecuador,Americas,17
11-03-20,Egypt,Africa,60
11-03-20,El Salvador,Americas,0
11-03-20,Equatorial Guinea,Africa,0
11-03-20,Eritrea,Africa,0
11-03-20,Estonia,Europe,16
11-03-20,Eswatini,Africa,0
11-03-20,Ethiopia,Africa,0
11-03-20,Fiji,Oceania,0
11-03-20,Finland,Europe,59
11-03-20,France,Europe,2293
11-03-20,Gabon,Africa,0
11-03-20,Gambia,Africa,0
11-03-20,Georgia,Asia,24
11-03-20,Germany,Europe,1908
11-03-20,Ghana,Africa,0
11-03-20,Greece,Europe,99
11-03-20,Guatemala,Americas,0
11-03-20,Guinea,Africa,0
11-03-20,Guyana,Americas,0
11-03-20,Haiti,Americas,0
11-03-20,Holy See,Europe,1
11-03-20,Honduras,Americas,2
11-03-20,Hungary,Europe,13
11-03-20,Iceland,Europe,85
11-03-20,India,Asia,62
11-03-20,Indonesia,Asia,34
11-03-20,Iran,Asia,9000
11-03-20,Iraq,Asia,71
11-03-20,Ireland,Europe,43
11-03-20,Israel,Asia,79
11-03-20,Italy,Europe,12462
11-03-20,Jamaica,Americas,1
11-03-20,Japan,Asia,639
11-03-20,Jordan,Asia,1
11-03-20,Kazakhstan,Asia,0
11-03-20,Kenya,Africa,0
11-03-20,"Korea, South",Asia,7755
11-03-20,Kuwait,Asia,72
11-03-20,Kyrgyzstan,Asia,0
11-03-20,Latvia,Europe,10
11-03-20,Lebanon,Asia,61
11-03-20,Liberia,Africa,0
11-03-20,Liechtenstein,Europe,1
11-03-20,Lithuania,Europe,3
11-03-20,Luxembourg,Europe,7
11-03-20,Madagascar,Africa,0
11-03-20,Malaysia,Asia,149
11-03-20,Maldives,Asia,8
11-03-20,Malta,Europe,6
11-03-20,Mauritania,Africa,0
11-03-20,Mauritius,Africa,0
11-03-20,Mexico,Americas,8
11-03-20,Moldova,Europe,3
11-03-20,Monaco,Europe,1
11-03-20,Mongolia,Asia,1
11-03-20,Montenegro,Europe,0
11-03-20,Morocco,Africa,5
11-03-20,Namibia,Africa,0
11-03-20,Nepal,Asia,1
11-03-20,Netherlands,Europe,503
11-03-20,New Zealand,Oceania,5
11-03-20,Nicaragua,Americas,0
11-03-20,Niger,Africa,0
11-03-20,Nigeria,Africa,2
11-03-20,North Macedonia,Europe,7
11-03-20,Norway,Europe,598
11-03-20,Oman,Asia,18
11-03-20,Pakistan,Asia,19
11-03-20,Panama,Americas,8
11-03-20,Papua New Guinea,Oceania,0
11-03-20,Paraguay,Americas,5
11-03-20,Peru,Americas,11
11-03-20,Philippines,Asia,49
11-03-20,Poland,Europe,31
11-03-20,Portugal,Europe,59
11-03-20,Qatar,Asia,262
11-03-20,Romania,Europe,45
11-03-20,Russia,Europe,20
11-03-20,Rwanda,Africa,0
11-03-20,Saint Lucia,Americas,0
11-03-20,Saint Vincent and the Grenadines,Americas,0
11-03-20,San Marino,Europe,62
11-03-20,Saudi Arabia,Asia,21
11-03-20,Senegal,Africa,4
11-03-20,Serbia,Europe,12
11-03-20,Seychelles,Africa,0
11-03-20,Singapore,Asia,178
11-03-20,Slovakia,Europe,10
11-03-20,Slovenia,Europe,57
11-03-20,Somalia,Africa,0
11-03-20,South Africa,Africa,13
11-03-20,Spain,Europe,2277
11-03-20,Sri Lanka,Asia,2
11-03-20,Sudan,Africa,0
11-03-20,Suriname,Americas,0
11-03-20,Sweden,Europe,500
11-03-20,Switzerland,Europe,652
11-03-20,Taiwan*,Asia,48
11-03-20,Tanzania,Africa,0
11-03-20,Thailand,Asia,59
11-03-20,Togo,Africa,1
11-03-20,Trinidad and Tobago,Americas,0
11-03-20,Tunisia,Africa,7
11-03-20,Turkey,Asia,1
11-03-20,Uganda,Africa,0
11-03-20,Ukraine,Europe,1
11-03-20,United Arab Emirates,Asia,74
11-03-20,United Kingdom,Europe,459
11-03-20,Uruguay,Americas,0
11-03-20,US,Americas,1281
11-03-20,Uzbekistan,Asia,0
11-03-20,Venezuela,Americas,0
11-03-20,Vietnam,Asia,38
11-03-20,Zambia,Africa,0
11-03-20,Zimbabwe,Africa,0
11-03-20,Dominica,Americas,0
11-03-20,Grenada,Americas,0
11-03-20,Mozambique,Africa,0
11-03-20,Syria,Asia,0
11-03-20,Timor-Leste,Asia,0
11-03-20,Belize,Americas,0
11-03-20,Laos,Africa,0
11-03-20,Libya,Africa,0
11-03-20,West Bank and Gaza,Asia,30
11-03-20,Guinea-Bissau,Africa,0
11-03-20,Mali,Africa,0
11-03-20,Saint Kitts and Nevis,0,0
12-03-20,Afghanistan,Asia,7
12-03-20,Albania,Europe,23
12-03-20,Algeria,Africa,24
12-03-20,Andorra,Europe,1
12-03-20,Angola,Africa,0
12-03-20,Antigua and Barbuda,Americas,0
12-03-20,Argentina,Americas,19
12-03-20,Armenia,Asia,4
12-03-20,Australia,Oceania,128
12-03-20,Austria,Europe,302
12-03-20,Azerbaijan,Asia,11
12-03-20,Bahamas,Americas,0
12-03-20,Bahrain,Asia,195
12-03-20,Bangladesh,Asia,3
12-03-20,Barbados,Americas,0
12-03-20,Belarus,Europe,12
12-03-20,Belgium,Europe,314
12-03-20,Benin,Africa,0
12-03-20,Bhutan,Asia,1
12-03-20,Bolivia,Americas,2
12-03-20,Bosnia and Herzegovina,Europe,11
12-03-20,Brazil,Americas,52
12-03-20,Brunei,Asia,11
12-03-20,Bulgaria,Europe,7
12-03-20,Burkina Faso,Africa,2
12-03-20,Cabo Verde,Africa,0
12-03-20,Cambodia,Asia,3
12-03-20,Cameroon,Africa,2
12-03-20,Canada,Americas,117
12-03-20,Central African Republic,Africa,0
12-03-20,Chad,Africa,0
12-03-20,Chile,Americas,23
12-03-20,China,Asia,80932
12-03-20,Colombia,Americas,9
12-03-20,Congo (Brazzaville),Africa,0
12-03-20,Congo (Kinshasa),Africa,1
12-03-20,Costa Rica,Americas,22
12-03-20,Cote d'Ivoire,Africa,1
12-03-20,Croatia,Europe,19
12-03-20,Cuba,Americas,3
12-03-20,Cyprus,Asia,6
12-03-20,Czechia,Europe,94
12-03-20,Denmark,Europe,617
12-03-20,Djibouti,Africa,0
12-03-20,Dominican Republic,Americas,5
12-03-20,Ecuador,Americas,17
12-03-20,Egypt,Africa,67
12-03-20,El Salvador,Americas,0
12-03-20,Equatorial Guinea,Africa,0
12-03-20,Eritrea,Africa,0
12-03-20,Estonia,Europe,16
12-03-20,Eswatini,Africa,0
12-03-20,Ethiopia,Africa,0
12-03-20,Fiji,Oceania,0
12-03-20,Finland,Europe,59
12-03-20,France,Europe,2293
12-03-20,Gabon,Africa,0
12-03-20,Gambia,Africa,0
12-03-20,Georgia,Asia,24
12-03-20,Germany,Europe,2078
12-03-20,Ghana,Africa,0
12-03-20,Greece,Europe,99
12-03-20,Guatemala,Americas,0
12-03-20,Guinea,Africa,0
12-03-20,Guyana,Americas,1
12-03-20,Haiti,Americas,0
12-03-20,Holy See,Europe,1
12-03-20,Honduras,Americas,2
12-03-20,Hungary,Europe,13
12-03-20,Iceland,Europe,103
12-03-20,India,Asia,73
12-03-20,Indonesia,Asia,34
12-03-20,Iran,Asia,10075
12-03-20,Iraq,Asia,71
12-03-20,Ireland,Europe,43
12-03-20,Israel,Asia,100
12-03-20,Italy,Europe,12462
12-03-20,Jamaica,Americas,2
12-03-20,Japan,Asia,639
12-03-20,Jordan,Asia,1
12-03-20,Kazakhstan,Asia,0
12-03-20,Kenya,Africa,0
12-03-20,"Korea, South",Asia,7869
12-03-20,Kuwait,Asia,80
12-03-20,Kyrgyzstan,Asia,0
12-03-20,Latvia,Europe,10
12-03-20,Lebanon,Asia,61
12-03-20,Liberia,Africa,0
12-03-20,Liechtenstein,Europe,1
12-03-20,Lithuania,Europe,3
12-03-20,Luxembourg,Europe,19
12-03-20,Madagascar,Africa,0
12-03-20,Malaysia,Asia,149
12-03-20,Maldives,Asia,8
12-03-20,Malta,Europe,6
12-03-20,Mauritania,Africa,0
12-03-20,Mauritius,Africa,0
12-03-20,Mexico,Americas,12
12-03-20,Moldova,Europe,3
12-03-20,Monaco,Europe,2
12-03-20,Mongolia,Asia,1
12-03-20,Montenegro,Europe,0
12-03-20,Morocco,Africa,6
12-03-20,Namibia,Africa,0
12-03-20,Nepal,Asia,1
12-03-20,Netherlands,Europe,503
12-03-20,New Zealand,Oceania,5
12-03-20,Nicaragua,Americas,0
12-03-20,Niger,Africa,0
12-03-20,Nigeria,Africa,2
12-03-20,North Macedonia,Europe,7
12-03-20,Norway,Europe,702
12-03-20,Oman,Asia,18
12-03-20,Pakistan,Asia,20
12-03-20,Panama,Americas,11
12-03-20,Papua New Guinea,Oceania,0
12-03-20,Paraguay,Americas,5
12-03-20,Peru,Americas,15
12-03-20,Philippines,Asia,52
12-03-20,Poland,Europe,49
12-03-20,Portugal,Europe,59
12-03-20,Qatar,Asia,262
12-03-20,Romania,Europe,49
12-03-20,Russia,Europe,28
12-03-20,Rwanda,Africa,0
12-03-20,Saint Lucia,Americas,0
12-03-20,Saint Vincent and the Grenadines,Americas,0
12-03-20,San Marino,Europe,69
12-03-20,Saudi Arabia,Asia,45
12-03-20,Senegal,Africa,4
12-03-20,Serbia,Europe,19
12-03-20,Seychelles,Africa,0
12-03-20,Singapore,Asia,178
12-03-20,Slovakia,Europe,16
12-03-20,Slovenia,Europe,89
12-03-20,Somalia,Africa,0
12-03-20,South Africa,Africa,17
12-03-20,Spain,Europe,2277
12-03-20,Sri Lanka,Asia,2
12-03-20,Sudan,Africa,0
12-03-20,Suriname,Americas,0
12-03-20,Sweden,Europe,599
12-03-20,Switzerland,Europe,652
12-03-20,Taiwan*,Asia,49
12-03-20,Tanzania,Africa,0
12-03-20,Thailand,Asia,70
12-03-20,Togo,Africa,1
12-03-20,Trinidad and Tobago,Americas,0
12-03-20,Tunisia,Africa,7
12-03-20,Turkey,Asia,1
12-03-20,Uganda,Africa,0
12-03-20,Ukraine,Europe,1
12-03-20,United Arab Emirates,Asia,85
12-03-20,United Kingdom,Europe,459
12-03-20,Uruguay,Americas,0
12-03-20,US,Americas,1663
12-03-20,Uzbekistan,Asia,0
12-03-20,Venezuela,Americas,0
12-03-20,Vietnam,Asia,39
12-03-20,Zambia,Africa,0
12-03-20,Zimbabwe,Africa,0
12-03-20,Dominica,Americas,0
12-03-20,Grenada,Americas,0
12-03-20,Mozambique,Africa,0
12-03-20,Syria,Asia,0
12-03-20,Timor-Leste,Asia,0
12-03-20,Belize,Americas,0
12-03-20,Laos,Africa,0
12-03-20,Libya,Africa,0
12-03-20,West Bank and Gaza,Asia,30
12-03-20,Guinea-Bissau,Africa,0
12-03-20,Mali,Africa,0
12-03-20,Saint Kitts and Nevis,0,0
13-03-20,Afghanistan,Asia,7
13-03-20,Albania,Europe,33
13-03-20,Algeria,Africa,26
13-03-20,Andorra,Europe,1
13-03-20,Angola,Africa,0
13-03-20,Antigua and Barbuda,Americas,1
13-03-20,Argentina,Americas,31
13-03-20,Armenia,Asia,8
13-03-20,Australia,Oceania,200
13-03-20,Austria,Europe,504
13-03-20,Azerbaijan,Asia,15
13-03-20,Bahamas,Americas,0
13-03-20,Bahrain,Asia,195
13-03-20,Bangladesh,Asia,3
13-03-20,Barbados,Americas,0
13-03-20,Belarus,Europe,27
13-03-20,Belgium,Europe,559
13-03-20,Benin,Africa,0
13-03-20,Bhutan,Asia,1
13-03-20,Bolivia,Americas,3
13-03-20,Bosnia and Herzegovina,Europe,13
13-03-20,Brazil,Americas,151
13-03-20,Brunei,Asia,37
13-03-20,Bulgaria,Europe,23
13-03-20,Burkina Faso,Africa,2
13-03-20,Cabo Verde,Africa,0
13-03-20,Cambodia,Asia,5
13-03-20,Cameroon,Africa,2
13-03-20,Canada,Americas,193
13-03-20,Central African Republic,Africa,0
13-03-20,Chad,Africa,0
13-03-20,Chile,Americas,43
13-03-20,China,Asia,80945
13-03-20,Colombia,Americas,13
13-03-20,Congo (Brazzaville),Africa,0
13-03-20,Congo (Kinshasa),Africa,2
13-03-20,Costa Rica,Americas,23
13-03-20,Cote d'Ivoire,Africa,1
13-03-20,Croatia,Europe,32
13-03-20,Cuba,Americas,4
13-03-20,Cyprus,Asia,14
13-03-20,Czechia,Europe,141
13-03-20,Denmark,Europe,804
13-03-20,Djibouti,Africa,0
13-03-20,Dominican Republic,Americas,5
13-03-20,Ecuador,Americas,17
13-03-20,Egypt,Africa,80
13-03-20,El Salvador,Americas,0
13-03-20,Equatorial Guinea,Africa,0
13-03-20,Eritrea,Africa,0
13-03-20,Estonia,Europe,79
13-03-20,Eswatini,Africa,0
13-03-20,Ethiopia,Africa,1
13-03-20,Fiji,Oceania,0
13-03-20,Finland,Europe,155
13-03-20,France,Europe,3681
13-03-20,Gabon,Africa,0
13-03-20,Gambia,Africa,0
13-03-20,Georgia,Asia,25
13-03-20,Germany,Europe,3675
13-03-20,Ghana,Africa,0
13-03-20,Greece,Europe,190
13-03-20,Guatemala,Americas,0
13-03-20,Guinea,Africa,1
13-03-20,Guyana,Americas,1
13-03-20,Haiti,Americas,0
13-03-20,Holy See,Europe,1
13-03-20,Honduras,Americas,2
13-03-20,Hungary,Europe,19
13-03-20,Iceland,Europe,134
13-03-20,India,Asia,82
13-03-20,Indonesia,Asia,69
13-03-20,Iran,Asia,11364
13-03-20,Iraq,Asia,101
13-03-20,Ireland,Europe,90
13-03-20,Israel,Asia,126
13-03-20,Italy,Europe,17660
13-03-20,Jamaica,Americas,8
13-03-20,Japan,Asia,701
13-03-20,Jordan,Asia,1
13-03-20,Kazakhstan,Asia,4
13-03-20,Kenya,Africa,1
13-03-20,"Korea, South",Asia,7979
13-03-20,Kuwait,Asia,80
13-03-20,Kyrgyzstan,Asia,0
13-03-20,Latvia,Europe,17
13-03-20,Lebanon,Asia,77
13-03-20,Liberia,Africa,0
13-03-20,Liechtenstein,Europe,1
13-03-20,Lithuania,Europe,6
13-03-20,Luxembourg,Europe,34
13-03-20,Madagascar,Africa,0
13-03-20,Malaysia,Asia,197
13-03-20,Maldives,Asia,9
13-03-20,Malta,Europe,12
13-03-20,Mauritania,Africa,0
13-03-20,Mauritius,Africa,0
13-03-20,Mexico,Americas,12
13-03-20,Moldova,Europe,6
13-03-20,Monaco,Europe,2
13-03-20,Mongolia,Asia,1
13-03-20,Montenegro,Europe,0
13-03-20,Morocco,Africa,7
13-03-20,Namibia,Africa,0
13-03-20,Nepal,Asia,1
13-03-20,Netherlands,Europe,806
13-03-20,New Zealand,Oceania,5
13-03-20,Nicaragua,Americas,0
13-03-20,Niger,Africa,0
13-03-20,Nigeria,Africa,2
13-03-20,North Macedonia,Europe,14
13-03-20,Norway,Europe,996
13-03-20,Oman,Asia,19
13-03-20,Pakistan,Asia,28
13-03-20,Panama,Americas,27
13-03-20,Papua New Guinea,Oceania,0
13-03-20,Paraguay,Americas,6
13-03-20,Peru,Americas,28
13-03-20,Philippines,Asia,64
13-03-20,Poland,Europe,68
13-03-20,Portugal,Europe,112
13-03-20,Qatar,Asia,320
13-03-20,Romania,Europe,89
13-03-20,Russia,Europe,45
13-03-20,Rwanda,Africa,0
13-03-20,Saint Lucia,Americas,0
13-03-20,Saint Vincent and the Grenadines,Americas,0
13-03-20,San Marino,Europe,80
13-03-20,Saudi Arabia,Asia,86
13-03-20,Senegal,Africa,10
13-03-20,Serbia,Europe,35
13-03-20,Seychelles,Africa,0
13-03-20,Singapore,Asia,200
13-03-20,Slovakia,Europe,32
13-03-20,Slovenia,Europe,141
13-03-20,Somalia,Africa,0
13-03-20,South Africa,Africa,24
13-03-20,Spain,Europe,5232
13-03-20,Sri Lanka,Asia,6
13-03-20,Sudan,Africa,1
13-03-20,Suriname,Americas,0
13-03-20,Sweden,Europe,814
13-03-20,Switzerland,Europe,1139
13-03-20,Taiwan*,Asia,50
13-03-20,Tanzania,Africa,0
13-03-20,Thailand,Asia,75
13-03-20,Togo,Africa,1
13-03-20,Trinidad and Tobago,Americas,0
13-03-20,Tunisia,Africa,16
13-03-20,Turkey,Asia,5
13-03-20,Uganda,Africa,0
13-03-20,Ukraine,Europe,3
13-03-20,United Arab Emirates,Asia,85
13-03-20,United Kingdom,Europe,802
13-03-20,Uruguay,Americas,0
13-03-20,US,Americas,2179
13-03-20,Uzbekistan,Asia,0
13-03-20,Venezuela,Americas,0
13-03-20,Vietnam,Asia,47
13-03-20,Zambia,Africa,0
13-03-20,Zimbabwe,Africa,0
13-03-20,Dominica,Americas,0
13-03-20,Grenada,Americas,0
13-03-20,Mozambique,Africa,0
13-03-20,Syria,Asia,0
13-03-20,Timor-Leste,Asia,0
13-03-20,Belize,Americas,0
13-03-20,Laos,Africa,0
13-03-20,Libya,Africa,0
13-03-20,West Bank and Gaza,Asia,31
13-03-20,Guinea-Bissau,Africa,0
13-03-20,Mali,Africa,0
13-03-20,Saint Kitts and Nevis,0,0
14-03-20,Afghanistan,Asia,11
14-03-20,Albania,Europe,38
14-03-20,Algeria,Africa,37
14-03-20,Andorra,Europe,1
14-03-20,Angola,Africa,0
14-03-20,Antigua and Barbuda,Americas,1
14-03-20,Argentina,Americas,34
14-03-20,Armenia,Asia,18
14-03-20,Australia,Oceania,250
14-03-20,Austria,Europe,655
14-03-20,Azerbaijan,Asia,15
14-03-20,Bahamas,Americas,0
14-03-20,Bahrain,Asia,210
14-03-20,Bangladesh,Asia,3
14-03-20,Barbados,Americas,0
14-03-20,Belarus,Europe,27
14-03-20,Belgium,Europe,689
14-03-20,Benin,Africa,0
14-03-20,Bhutan,Asia,1
14-03-20,Bolivia,Americas,10
14-03-20,Bosnia and Herzegovina,Europe,18
14-03-20,Brazil,Americas,151
14-03-20,Brunei,Asia,40
14-03-20,Bulgaria,Europe,41
14-03-20,Burkina Faso,Africa,2
14-03-20,Cabo Verde,Africa,0
14-03-20,Cambodia,Asia,7
14-03-20,Cameroon,Africa,2
14-03-20,Canada,Americas,198
14-03-20,Central African Republic,Africa,0
14-03-20,Chad,Africa,0
14-03-20,Chile,Americas,61
14-03-20,China,Asia,80977
14-03-20,Colombia,Americas,22
14-03-20,Congo (Brazzaville),Africa,0
14-03-20,Congo (Kinshasa),Africa,2
14-03-20,Costa Rica,Americas,26
14-03-20,Cote d'Ivoire,Africa,1
14-03-20,Croatia,Europe,38
14-03-20,Cuba,Americas,4
14-03-20,Cyprus,Asia,26
14-03-20,Czechia,Europe,189
14-03-20,Denmark,Europe,836
14-03-20,Djibouti,Africa,0
14-03-20,Dominican Republic,Americas,11
14-03-20,Ecuador,Americas,28
14-03-20,Egypt,Africa,109
14-03-20,El Salvador,Americas,0
14-03-20,Equatorial Guinea,Africa,0
14-03-20,Eritrea,Africa,0
14-03-20,Estonia,Europe,115
14-03-20,Eswatini,Africa,1
14-03-20,Ethiopia,Africa,1
14-03-20,Fiji,Oceania,0
14-03-20,Finland,Europe,225
14-03-20,France,Europe,4496
14-03-20,Gabon,Africa,1
14-03-20,Gambia,Africa,0
14-03-20,Georgia,Asia,30
14-03-20,Germany,Europe,4585
14-03-20,Ghana,Africa,3
14-03-20,Greece,Europe,228
14-03-20,Guatemala,Americas,1
14-03-20,Guinea,Africa,1
14-03-20,Guyana,Americas,1
14-03-20,Haiti,Americas,0
14-03-20,Holy See,Europe,1
14-03-20,Honduras,Americas,2
14-03-20,Hungary,Europe,30
14-03-20,Iceland,Europe,156
14-03-20,India,Asia,102
14-03-20,Indonesia,Asia,96
14-03-20,Iran,Asia,12729
14-03-20,Iraq,Asia,110
14-03-20,Ireland,Europe,129
14-03-20,Israel,Asia,155
14-03-20,Italy,Europe,21157
14-03-20,Jamaica,Americas,8
14-03-20,Japan,Asia,773
14-03-20,Jordan,Asia,1
14-03-20,Kazakhstan,Asia,6
14-03-20,Kenya,Africa,1
14-03-20,"Korea, South",Asia,8086
14-03-20,Kuwait,Asia,104
14-03-20,Kyrgyzstan,Asia,0
14-03-20,Latvia,Europe,26
14-03-20,Lebanon,Asia,93
14-03-20,Liberia,Africa,0
14-03-20,Liechtenstein,Europe,4
14-03-20,Lithuania,Europe,8
14-03-20,Luxembourg,Europe,51
14-03-20,Madagascar,Africa,0
14-03-20,Malaysia,Asia,238
14-03-20,Maldives,Asia,10
14-03-20,Malta,Europe,18
14-03-20,Mauritania,Africa,1
14-03-20,Mauritius,Africa,0
14-03-20,Mexico,Americas,26
14-03-20,Moldova,Europe,12
14-03-20,Monaco,Europe,2
14-03-20,Mongolia,Asia,1
14-03-20,Montenegro,Europe,0
14-03-20,Morocco,Africa,17
14-03-20,Namibia,Africa,2
14-03-20,Nepal,Asia,1
14-03-20,Netherlands,Europe,962
14-03-20,New Zealand,Oceania,6
14-03-20,Nicaragua,Americas,0
14-03-20,Niger,Africa,0
14-03-20,Nigeria,Africa,2
14-03-20,North Macedonia,Europe,14
14-03-20,Norway,Europe,1090
14-03-20,Oman,Asia,19
14-03-20,Pakistan,Asia,31
14-03-20,Panama,Americas,36
14-03-20,Papua New Guinea,Oceania,0
14-03-20,Paraguay,Americas,6
14-03-20,Peru,Americas,38
14-03-20,Philippines,Asia,111
14-03-20,Poland,Europe,103
14-03-20,Portugal,Europe,169
14-03-20,Qatar,Asia,337
14-03-20,Romania,Europe,123
14-03-20,Russia,Europe,59
14-03-20,Rwanda,Africa,1
14-03-20,Saint Lucia,Americas,1
14-03-20,Saint Vincent and the Grenadines,Americas,1
14-03-20,San Marino,Europe,80
14-03-20,Saudi Arabia,Asia,103
14-03-20,Senegal,Africa,10
14-03-20,Serbia,Europe,46
14-03-20,Seychelles,Africa,2
14-03-20,Singapore,Asia,212
14-03-20,Slovakia,Europe,44
14-03-20,Slovenia,Europe,181
14-03-20,Somalia,Africa,0
14-03-20,South Africa,Africa,38
14-03-20,Spain,Europe,6391
14-03-20,Sri Lanka,Asia,10
14-03-20,Sudan,Africa,1
14-03-20,Suriname,Americas,1
14-03-20,Sweden,Europe,961
14-03-20,Switzerland,Europe,1359
14-03-20,Taiwan*,Asia,53
14-03-20,Tanzania,Africa,0
14-03-20,Thailand,Asia,82
14-03-20,Togo,Africa,1
14-03-20,Trinidad and Tobago,Americas,2
14-03-20,Tunisia,Africa,18
14-03-20,Turkey,Asia,5
14-03-20,Uganda,Africa,0
14-03-20,Ukraine,Europe,3
14-03-20,United Arab Emirates,Asia,85
14-03-20,United Kingdom,Europe,1144
14-03-20,Uruguay,Americas,4
14-03-20,US,Americas,2727
14-03-20,Uzbekistan,Asia,0
14-03-20,Venezuela,Americas,2
14-03-20,Vietnam,Asia,53
14-03-20,Zambia,Africa,0
14-03-20,Zimbabwe,Africa,0
14-03-20,Dominica,Americas,0
14-03-20,Grenada,Americas,0
14-03-20,Mozambique,Africa,0
14-03-20,Syria,Asia,0
14-03-20,Timor-Leste,Asia,0
14-03-20,Belize,Americas,0
14-03-20,Laos,Africa,0
14-03-20,Libya,Africa,0
14-03-20,West Bank and Gaza,Asia,35
14-03-20,Guinea-Bissau,Africa,0
14-03-20,Mali,Africa,0
14-03-20,Saint Kitts and Nevis,0,0
15-03-20,Afghanistan,Asia,16
15-03-20,Albania,Europe,42
15-03-20,Algeria,Africa,48
15-03-20,Andorra,Europe,1
15-03-20,Angola,Africa,0
15-03-20,Antigua and Barbuda,Americas,1
15-03-20,Argentina,Americas,45
15-03-20,Armenia,Asia,26
15-03-20,Australia,Oceania,297
15-03-20,Austria,Europe,860
15-03-20,Azerbaijan,Asia,23
15-03-20,Bahamas,Americas,0
